figure,dataset,Method,alpha,target_coverage,n_cal,n_ref,n_test,run_id,run_seed,Coverage,Length,metric_name,method_core,qhat
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,20,1000,15000,12,8690244,0.8943333333333333,2.4142,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,20,1000,15000,13,8229426,0.9538666666666666,6.592333333333333,prediction_set_size,standard_real,0.999854525592385
Figure 5,ImageNet,Synthetic-only,0.1,0.9,20,1000,15000,13,8229426,0.8418666666666667,1.6592,prediction_set_size,standard_reference,0.9735697040648209
Figure 5,ImageNet,SPI,0.1,0.9,20,1000,15000,13,8229426,0.8980666666666667,2.4366,prediction_set_size,spi_fast_form,0.993577471064463
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,20,1000,15000,13,8229426,0.9164666666666667,3.1322666666666668,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,20,1000,15000,14,348525,0.9658666666666667,8.435533333333334,prediction_set_size,standard_real,0.9999504601632341
Figure 5,ImageNet,Synthetic-only,0.1,0.9,20,1000,15000,14,348525,0.8410666666666666,1.6597333333333333,prediction_set_size,standard_reference,0.9727496973445209
Figure 5,ImageNet,SPI,0.1,0.9,20,1000,15000,14,348525,0.9655333333333334,8.330133333333333,prediction_set_size,spi_fast_form,0.9999475377546406
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,20,1000,15000,14,348525,0.9656,8.379466666666668,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,20,1000,15000,15,8277021,0.8246,1.5196,prediction_set_size,standard_real,0.9644209807694945
Figure 5,ImageNet,Synthetic-only,0.1,0.9,20,1000,15000,15,8277021,0.8571333333333333,1.7779333333333334,prediction_set_size,standard_reference,0.9799117409682493
Figure 5,ImageNet,SPI,0.1,0.9,20,1000,15000,15,8277021,0.8577333333333333,1.7829333333333333,prediction_set_size,spi_fast_form,0.9801643546668248
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,20,1000,15000,15,8277021,0.8246,1.5189333333333332,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,20,1000,15000,16,3118312,0.9533333333333334,6.5596,prediction_set_size,standard_real,0.9998509817428184
Figure 5,ImageNet,Synthetic-only,0.1,0.9,20,1000,15000,16,3118312,0.8306,1.5766666666666667,prediction_set_size,standard_reference,0.9674933041988599
Figure 5,ImageNet,SPI,0.1,0.9,20,1000,15000,16,3118312,0.9030666666666667,2.6639333333333335,prediction_set_size,spi_fast_form,0.995427957770995
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,20,1000,15000,16,3118312,0.9169333333333334,3.301066666666667,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,20,1000,15000,17,4091990,0.8432666666666667,1.6386,prediction_set_size,standard_real,0.9731777596858265
Figure 5,ImageNet,Synthetic-only,0.1,0.9,20,1000,15000,17,4091990,0.8326,1.5611333333333333,prediction_set_size,standard_reference,0.9679008428259297
Figure 5,ImageNet,SPI,0.1,0.9,20,1000,15000,17,4091990,0.833,1.5629333333333333,prediction_set_size,spi_fast_form,0.9680403120345197
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,20,1000,15000,17,4091990,0.8378,1.5954666666666666,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,20,1000,15000,18,2569919,0.9782666666666666,11.592466666666667,prediction_set_size,standard_real,0.9999909452261143
Figure 5,ImageNet,Synthetic-only,0.1,0.9,20,1000,15000,18,2569919,0.8406666666666667,1.6854,prediction_set_size,standard_reference,0.9751697453469657
Figure 5,ImageNet,SPI,0.1,0.9,20,1000,15000,18,2569919,0.9736,10.254,prediction_set_size,spi_fast_form,0.9999817585626297
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,20,1000,15000,18,2569919,0.9764,11.0232,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,20,1000,15000,19,5495936,0.8913333333333333,2.360133333333333,prediction_set_size,standard_real,0.9929497676606135
Figure 5,ImageNet,Synthetic-only,0.1,0.9,20,1000,15000,19,5495936,0.8342,1.615,prediction_set_size,standard_reference,0.9711211037830154
Figure 5,ImageNet,SPI,0.1,0.9,20,1000,15000,19,5495936,0.8801333333333333,2.1201333333333334,prediction_set_size,spi_fast_form,0.9895300345586968
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,20,1000,15000,19,5495936,0.8864666666666666,2.239733333333333,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,30,1000,15000,0,2492284,0.8668666666666667,1.8852666666666666,prediction_set_size,standard_real,0.9839493528159264
Figure 5,ImageNet,Synthetic-only,0.1,0.9,30,1000,15000,0,2492284,0.8274666666666667,1.5219333333333334,prediction_set_size,standard_reference,0.964291080974442
Figure 5,ImageNet,SPI,0.1,0.9,30,1000,15000,0,2492284,0.8413333333333334,1.6243333333333334,prediction_set_size,spi_fast_form,0.9719174699011146
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,30,1000,15000,0,2492284,0.8503333333333334,1.7068,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,30,1000,15000,1,6438288,0.889,2.3400666666666665,prediction_set_size,standard_real,0.9928000113395684
Figure 5,ImageNet,Synthetic-only,0.1,0.9,30,1000,15000,1,6438288,0.8334,1.6113333333333333,prediction_set_size,standard_reference,0.9707422989844898
Figure 5,ImageNet,SPI,0.1,0.9,30,1000,15000,1,6438288,0.8742666666666666,2.0542,prediction_set_size,spi_fast_form,0.9883869129787819
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,30,1000,15000,1,6438288,0.8816666666666667,2.187333333333333,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,30,1000,15000,2,275592,0.9142,3.4108,prediction_set_size,standard_real,0.9981883864524267
Figure 5,ImageNet,Synthetic-only,0.1,0.9,30,1000,15000,2,275592,0.8343333333333334,1.6437333333333333,prediction_set_size,standard_reference,0.9724400701469913
Figure 5,ImageNet,SPI,0.1,0.9,30,1000,15000,2,275592,0.9011333333333333,2.727333333333333,prediction_set_size,spi_fast_form,0.9958838269462595
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,30,1000,15000,2,275592,0.9084666666666666,3.0252,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,30,1000,15000,3,2731692,0.9215333333333333,3.6966,prediction_set_size,standard_real,0.998637360358431
Figure 5,ImageNet,Synthetic-only,0.1,0.9,30,1000,15000,3,2731692,0.8172,1.4947333333333332,prediction_set_size,standard_reference,0.9610664647129159
Figure 5,ImageNet,SPI,0.1,0.9,30,1000,15000,3,2731692,0.8912666666666667,2.3216,prediction_set_size,spi_fast_form,0.992505981958631
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,30,1000,15000,3,2731692,0.9026,2.6268,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,30,1000,15000,4,1441594,0.9246666666666666,3.9763333333333333,prediction_set_size,standard_real,0.9989828876930887
Figure 5,ImageNet,Synthetic-only,0.1,0.9,30,1000,15000,4,1441594,0.8442,1.6798,prediction_set_size,standard_reference,0.9746661271912473
Figure 5,ImageNet,SPI,0.1,0.9,30,1000,15000,4,1441594,0.9176,3.3020666666666667,prediction_set_size,spi_fast_form,0.9979666198847645
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,30,1000,15000,4,1441594,0.9212,3.680066666666667,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,30,1000,15000,5,7551662,0.9167333333333333,3.3828,prediction_set_size,standard_real,0.9981303765454634
Figure 5,ImageNet,Synthetic-only,0.1,0.9,30,1000,15000,5,7551662,0.8452,1.6787333333333334,prediction_set_size,standard_reference,0.9751077584221798
Figure 5,ImageNet,SPI,0.1,0.9,30,1000,15000,5,7551662,0.8766666666666667,2.0364666666666666,prediction_set_size,spi_fast_form,0.9878609229956133
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,30,1000,15000,5,7551662,0.8955333333333333,2.438466666666667,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,30,1000,15000,6,4731878,0.8808,2.1677333333333335,prediction_set_size,standard_real,0.9900995948300914
Figure 5,ImageNet,Synthetic-only,0.1,0.9,30,1000,15000,6,4731878,0.8509333333333333,1.7820666666666667,prediction_set_size,standard_reference,0.9796334500820861
Figure 5,ImageNet,SPI,0.1,0.9,30,1000,15000,6,4731878,0.8707333333333334,2.0098,prediction_set_size,spi_fast_form,0.9868515334193333
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,30,1000,15000,6,4731878,0.8766,2.101933333333333,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,30,1000,15000,7,9486483,0.9356,5.020733333333333,prediction_set_size,standard_real,0.9995786546309753
Figure 5,ImageNet,Synthetic-only,0.1,0.9,30,1000,15000,7,9486483,0.8519333333333333,1.7377333333333334,prediction_set_size,standard_reference,0.9775676976148273
Figure 5,ImageNet,SPI,0.1,0.9,30,1000,15000,7,9486483,0.8688666666666667,1.9134,prediction_set_size,spi_fast_form,0.984276434884459
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,30,1000,15000,7,9486483,0.8964,2.402,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,30,1000,15000,8,857393,0.8643333333333333,1.9271333333333334,prediction_set_size,standard_real,0.9846465496040179
Figure 5,ImageNet,Synthetic-only,0.1,0.9,30,1000,15000,8,857393,0.8408,1.6982,prediction_set_size,standard_reference,0.9755726139729762
Figure 5,ImageNet,SPI,0.1,0.9,30,1000,15000,8,857393,0.8531333333333333,1.8077333333333334,prediction_set_size,spi_fast_form,0.980531330160856
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,30,1000,15000,8,857393,0.8600666666666666,1.8715333333333333,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,30,1000,15000,9,4233261,0.7566,1.2199333333333333,prediction_set_size,standard_real,0.9215049680600573
Figure 5,ImageNet,Synthetic-only,0.1,0.9,30,1000,15000,9,4233261,0.8456666666666667,1.7229333333333334,prediction_set_size,standard_reference,0.9764062520279254
Figure 5,ImageNet,SPI,0.1,0.9,30,1000,15000,9,4233261,0.8482,1.7498,prediction_set_size,spi_fast_form,0.9776533383450482
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,30,1000,15000,9,4233261,0.7550666666666667,1.2145333333333332,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,30,1000,15000,10,9504621,0.9456,5.8828,prediction_set_size,standard_real,0.9997700309605527
Figure 5,ImageNet,Synthetic-only,0.1,0.9,30,1000,15000,10,9504621,0.8296,1.5766,prediction_set_size,standard_reference,0.9675221622646899
Figure 5,ImageNet,SPI,0.1,0.9,30,1000,15000,10,9504621,0.9290666666666667,4.543933333333333,prediction_set_size,spi_fast_form,0.9993672472580224
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,30,1000,15000,10,9504621,0.9350666666666667,5.0052,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,30,1000,15000,11,5118207,0.9380666666666667,5.2134,prediction_set_size,standard_real,0.9996336113091724
Figure 5,ImageNet,Synthetic-only,0.1,0.9,30,1000,15000,11,5118207,0.8147333333333333,1.4675333333333334,prediction_set_size,standard_reference,0.9587608194028641
Figure 5,ImageNet,SPI,0.1,0.9,30,1000,15000,11,5118207,0.9343333333333333,4.9146,prediction_set_size,spi_fast_form,0.9995385312900738
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,30,1000,15000,11,5118207,0.9357333333333333,5.0462,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,30,1000,15000,12,8690244,0.9797333333333333,11.926466666666666,prediction_set_size,standard_real,0.9999921874872741
Figure 5,ImageNet,Synthetic-only,0.1,0.9,30,1000,15000,12,8690244,0.8452,1.6888666666666667,prediction_set_size,standard_reference,0.9755265569920678
Figure 5,ImageNet,SPI,0.1,0.9,30,1000,15000,12,8690244,0.87,1.958,prediction_set_size,spi_fast_form,0.9858357202440562
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,30,1000,15000,12,8690244,0.8974666666666666,2.505133333333333,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,30,1000,15000,13,8229426,0.9022666666666667,2.5755333333333335,prediction_set_size,standard_real,0.9947934354877463
Figure 5,ImageNet,Synthetic-only,0.1,0.9,30,1000,15000,13,8229426,0.8438666666666667,1.6724666666666668,prediction_set_size,standard_reference,0.974261424336994
Figure 5,ImageNet,SPI,0.1,0.9,30,1000,15000,13,8229426,0.8981333333333333,2.4372,prediction_set_size,spi_fast_form,0.9935843213716123
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,30,1000,15000,13,8229426,0.9011333333333333,2.5250666666666666,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,30,1000,15000,14,348525,0.9739333333333333,10.253266666666667,prediction_set_size,standard_real,0.9999816245233288
Figure 5,ImageNet,Synthetic-only,0.1,0.9,30,1000,15000,14,348525,0.8344666666666667,1.6110666666666666,prediction_set_size,standard_reference,0.9695314827178095
Figure 5,ImageNet,SPI,0.1,0.9,30,1000,15000,14,348525,0.966,8.435666666666666,prediction_set_size,spi_fast_form,0.9999504601632341
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,30,1000,15000,14,348525,0.9688666666666667,8.910933333333332,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,30,1000,15000,15,8277021,0.8806,2.050866666666667,prediction_set_size,standard_real,0.9881186487777165
Figure 5,ImageNet,Synthetic-only,0.1,0.9,30,1000,15000,15,8277021,0.8532,1.7448,prediction_set_size,standard_reference,0.9783174425909665
Figure 5,ImageNet,SPI,0.1,0.9,30,1000,15000,15,8277021,0.854,1.7504666666666666,prediction_set_size,spi_fast_form,0.9785711276933651
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,30,1000,15000,15,8277021,0.8579333333333333,1.7859333333333334,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,30,1000,15000,16,3118312,0.9533333333333334,6.559466666666666,prediction_set_size,standard_real,0.9998509817428184
Figure 5,ImageNet,Synthetic-only,0.1,0.9,30,1000,15000,16,3118312,0.8319333333333333,1.5830666666666666,prediction_set_size,standard_reference,0.9679581881869493
Figure 5,ImageNet,SPI,0.1,0.9,30,1000,15000,16,3118312,0.903,2.6637333333333335,prediction_set_size,spi_fast_form,0.995427957770995
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,30,1000,15000,16,3118312,0.9176,3.3352,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,30,1000,15000,17,4091990,0.8431333333333333,1.6385333333333334,prediction_set_size,standard_real,0.9731777596858265
Figure 5,ImageNet,Synthetic-only,0.1,0.9,30,1000,15000,17,4091990,0.8180666666666667,1.4745333333333333,prediction_set_size,standard_reference,0.9604645538976808
Figure 5,ImageNet,SPI,0.1,0.9,30,1000,15000,17,4091990,0.8298666666666666,1.5427333333333333,prediction_set_size,spi_fast_form,0.9664494740592359
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,30,1000,15000,17,4091990,0.8356,1.5814,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,30,1000,15000,18,2569919,0.9783333333333334,11.5946,prediction_set_size,standard_real,0.9999909452261143
Figure 5,ImageNet,Synthetic-only,0.1,0.9,30,1000,15000,18,2569919,0.842,1.6962,prediction_set_size,standard_reference,0.9757720730045772
Figure 5,ImageNet,SPI,0.1,0.9,30,1000,15000,18,2569919,0.9736666666666667,10.256133333333333,prediction_set_size,spi_fast_form,0.9999817585626297
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,30,1000,15000,18,2569919,0.9766,11.0996,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,30,1000,15000,19,5495936,0.8848,2.2103333333333333,prediction_set_size,standard_real,0.9909967719396611
Figure 5,ImageNet,Synthetic-only,0.1,0.9,30,1000,15000,19,5495936,0.8467333333333333,1.7304,prediction_set_size,standard_reference,0.9777297179133957
Figure 5,ImageNet,SPI,0.1,0.9,30,1000,15000,19,5495936,0.8802,2.1201333333333334,prediction_set_size,spi_fast_form,0.9895300345586968
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,30,1000,15000,19,5495936,0.8831333333333333,2.1782666666666666,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,40,1000,15000,0,2492284,0.9061333333333333,2.680266666666667,prediction_set_size,standard_real,0.9956761861066507
Figure 5,ImageNet,Synthetic-only,0.1,0.9,40,1000,15000,0,2492284,0.8357333333333333,1.5785333333333333,prediction_set_size,standard_reference,0.9687361921817471
Figure 5,ImageNet,SPI,0.1,0.9,40,1000,15000,0,2492284,0.8412666666666667,1.6244666666666667,prediction_set_size,spi_fast_form,0.9719174699011146
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,40,1000,15000,0,2492284,0.8834666666666666,2.126333333333333,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,40,1000,15000,1,6438288,0.8889333333333334,2.3395333333333332,prediction_set_size,standard_real,0.9928000113395684
Figure 5,ImageNet,Synthetic-only,0.1,0.9,40,1000,15000,1,6438288,0.832,1.6001333333333334,prediction_set_size,standard_reference,0.9699997449476443
Figure 5,ImageNet,SPI,0.1,0.9,40,1000,15000,1,6438288,0.8468666666666667,1.7152,prediction_set_size,spi_fast_form,0.9769374627346578
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,40,1000,15000,1,6438288,0.8806666666666667,2.167133333333333,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,40,1000,15000,2,275592,0.9142,3.4108666666666667,prediction_set_size,standard_real,0.9981883864524267
Figure 5,ImageNet,Synthetic-only,0.1,0.9,40,1000,15000,2,275592,0.8261333333333334,1.5838,prediction_set_size,standard_reference,0.9683419630786311
Figure 5,ImageNet,SPI,0.1,0.9,40,1000,15000,2,275592,0.9012,2.7274,prediction_set_size,spi_fast_form,0.9958838269462595
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,40,1000,15000,2,275592,0.9137333333333333,3.3760666666666665,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,40,1000,15000,3,2731692,0.9346,5.112,prediction_set_size,standard_real,0.999601736729131
Figure 5,ImageNet,Synthetic-only,0.1,0.9,40,1000,15000,3,2731692,0.8230666666666666,1.5254,prediction_set_size,standard_reference,0.9638581508937046
Figure 5,ImageNet,SPI,0.1,0.9,40,1000,15000,3,2731692,0.8914,2.3221333333333334,prediction_set_size,spi_fast_form,0.992505981958631
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,40,1000,15000,3,2731692,0.9253333333333333,4.1718,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,40,1000,15000,4,1441594,0.9175333333333333,3.302,prediction_set_size,standard_real,0.9979666198847645
Figure 5,ImageNet,Synthetic-only,0.1,0.9,40,1000,15000,4,1441594,0.8414666666666667,1.6600666666666666,prediction_set_size,standard_reference,0.9734513706927036
Figure 5,ImageNet,SPI,0.1,0.9,40,1000,15000,4,1441594,0.8717333333333334,1.9818666666666667,prediction_set_size,spi_fast_form,0.9863004746748639
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,40,1000,15000,4,1441594,0.8979333333333334,2.4546,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,40,1000,15000,5,7551662,0.9168,3.3850666666666664,prediction_set_size,standard_real,0.9981303765454634
Figure 5,ImageNet,Synthetic-only,0.1,0.9,40,1000,15000,5,7551662,0.8518666666666667,1.7405333333333333,prediction_set_size,standard_reference,0.9781686681764494
Figure 5,ImageNet,SPI,0.1,0.9,40,1000,15000,5,7551662,0.8518666666666667,1.7405333333333333,prediction_set_size,spi_fast_form,0.9781694050638362
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,40,1000,15000,5,7551662,0.9022666666666667,2.6237333333333335,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,40,1000,15000,6,4731878,0.8808,2.1677333333333335,prediction_set_size,standard_real,0.9900995948300914
Figure 5,ImageNet,Synthetic-only,0.1,0.9,40,1000,15000,6,4731878,0.8504666666666667,1.7757333333333334,prediction_set_size,standard_reference,0.9794005695622799
Figure 5,ImageNet,SPI,0.1,0.9,40,1000,15000,6,4731878,0.8535333333333334,1.8080666666666667,prediction_set_size,spi_fast_form,0.9806615783860021
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,40,1000,15000,6,4731878,0.8767333333333334,2.103466666666667,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,40,1000,15000,7,9486483,0.9356666666666666,5.021866666666667,prediction_set_size,standard_real,0.9995786546309753
Figure 5,ImageNet,Synthetic-only,0.1,0.9,40,1000,15000,7,9486483,0.8492666666666666,1.7072,prediction_set_size,standard_reference,0.9761100469696258
Figure 5,ImageNet,SPI,0.1,0.9,40,1000,15000,7,9486483,0.8559333333333333,1.7714,prediction_set_size,spi_fast_form,0.9791014970735473
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,40,1000,15000,7,9486483,0.8896,2.2469333333333332,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,40,1000,15000,8,857393,0.8529333333333333,1.8070666666666666,prediction_set_size,standard_real,0.980531330160856
Figure 5,ImageNet,Synthetic-only,0.1,0.9,40,1000,15000,8,857393,0.8368,1.6685333333333334,prediction_set_size,standard_reference,0.9740196708396927
Figure 5,ImageNet,SPI,0.1,0.9,40,1000,15000,8,857393,0.8370666666666666,1.6704,prediction_set_size,spi_fast_form,0.9741191464249878
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,40,1000,15000,8,857393,0.8366,1.6675333333333333,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,40,1000,15000,9,4233261,0.841,1.6749333333333334,prediction_set_size,standard_real,0.9739848116880732
Figure 5,ImageNet,Synthetic-only,0.1,0.9,40,1000,15000,9,4233261,0.8448,1.7128666666666668,prediction_set_size,standard_reference,0.9758938004861103
Figure 5,ImageNet,SPI,0.1,0.9,40,1000,15000,9,4233261,0.8476666666666667,1.7445333333333333,prediction_set_size,spi_fast_form,0.9774262934928601
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,40,1000,15000,9,4233261,0.8262666666666667,1.5739333333333334,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,40,1000,15000,10,9504621,0.9290666666666667,4.543733333333333,prediction_set_size,standard_real,0.9993672472580224
Figure 5,ImageNet,Synthetic-only,0.1,0.9,40,1000,15000,10,9504621,0.8412666666666667,1.66,prediction_set_size,standard_reference,0.9733030898627544
Figure 5,ImageNet,SPI,0.1,0.9,40,1000,15000,10,9504621,0.9024,2.6462,prediction_set_size,spi_fast_form,0.9953107998486488
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,40,1000,15000,10,9504621,0.9246,4.041266666666667,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,40,1000,15000,11,5118207,0.9380666666666667,5.214066666666667,prediction_set_size,standard_real,0.9996336113091724
Figure 5,ImageNet,Synthetic-only,0.1,0.9,40,1000,15000,11,5118207,0.8160666666666667,1.4755333333333334,prediction_set_size,standard_reference,0.9596283878311064
Figure 5,ImageNet,SPI,0.1,0.9,40,1000,15000,11,5118207,0.9048666666666667,2.6702666666666666,prediction_set_size,spi_fast_form,0.9955529128751031
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,40,1000,15000,11,5118207,0.936,5.062133333333334,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,40,1000,15000,12,8690244,0.8698,1.9580666666666666,prediction_set_size,standard_real,0.9858357202440562
Figure 5,ImageNet,Synthetic-only,0.1,0.9,40,1000,15000,12,8690244,0.8386666666666667,1.6352666666666666,prediction_set_size,standard_reference,0.972626445104111
Figure 5,ImageNet,SPI,0.1,0.9,40,1000,15000,12,8690244,0.8608,1.8424,prediction_set_size,spi_fast_form,0.982287245580825
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,40,1000,15000,12,8690244,0.8681333333333333,1.9363333333333332,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,40,1000,15000,13,8229426,0.9538666666666666,6.5948,prediction_set_size,standard_real,0.999854525592385
Figure 5,ImageNet,Synthetic-only,0.1,0.9,40,1000,15000,13,8229426,0.8409333333333333,1.6521333333333332,prediction_set_size,standard_reference,0.9731138495559375
Figure 5,ImageNet,SPI,0.1,0.9,40,1000,15000,13,8229426,0.8982,2.4379333333333335,prediction_set_size,spi_fast_form,0.9935843213716123
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,40,1000,15000,13,8229426,0.9188,3.2664666666666666,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,40,1000,15000,14,348525,0.966,8.4336,prediction_set_size,standard_real,0.9999504601632341
Figure 5,ImageNet,Synthetic-only,0.1,0.9,40,1000,15000,14,348525,0.8492666666666666,1.7237333333333333,prediction_set_size,standard_reference,0.976477474581286
Figure 5,ImageNet,SPI,0.1,0.9,40,1000,15000,14,348525,0.9588,7.342333333333333,prediction_set_size,spi_fast_form,0.9999075241153351
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,40,1000,15000,14,348525,0.9658,8.3854,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,40,1000,15000,15,8277021,0.9005333333333333,2.4572666666666665,prediction_set_size,standard_real,0.9939401297075163
Figure 5,ImageNet,Synthetic-only,0.1,0.9,40,1000,15000,15,8277021,0.8580666666666666,1.787,prediction_set_size,standard_reference,0.9802905822166543
Figure 5,ImageNet,SPI,0.1,0.9,40,1000,15000,15,8277021,0.8806,2.0506,prediction_set_size,spi_fast_form,0.9881186487777165
